1450,44015658,-0.0004608218,-0.0001458566,0.0005224746,-0.2553858,-0.0570238,-9.777933,0,0,45.26553,1,1,7996,3998
1463,44035531,-0.0001522347,0.0001598749,0.0003424995,-0.2502585,-0.04987492,-9.793697,0,0,45.26514,1,1,7996,3998
1470,44055574,9.391445e-05,0.0003428191,0.0002915951,-0.2566301,-0.04799629,-9.808123,0,0,45.26446,1,1,7996,3998
1477,44075535,0.0001855799,0.0005413694,0.0003827602,-0.2559327,-0.05129879,-9.811456,0,0,45.26373,1,1,7996,3998
1486,44095573,5.993776e-05,0.0006378779,0.0004710511,-0.2550176,-0.04536915,-9.80857,0,0,45.26315,1,1,7996,3998
1496,44115680,-0.0001827184,0.0005629351,0.0005526178,-0.2551007,-0.04277152,-9.800371,0,0,45.26281,1,1,7996,3998
1509,44135556,-0.0003473058,0.0004232955,0.0004815665,-0.2544674,-0.0447345,-9.800803,0,0,45.26241,1,1,7996,3998
1516,44155546,-0.0002189983,0.0002587517,0.0002005542,-0.259195,-0.04960443,-9.80545,0,0,45.26292,1,1,7996,3998
1523,44175519,-0.0001183279,0.0001927983,-2.770383e-05,-0.2672026,-0.05251078,-9.806103,0,0,45.26322,1,1,7996,3998
1532,44195564,-1.319833e-05,0.0001729411,8.635825e-05,-0.2647105,-0.05158706,-9.809597,0,0,45.26341,1,1,7996,3998
1539,44215625,0.0001617413,0.0001886337,0.0001674525,-0.2525111,-0.04926394,-9.803838,0,0,45.26341,1,1,7996,3998
1552,44235637,0.0001631864,0.0001463911,0.0001534179,-0.2466032,-0.05289812,-9.789979,0,0,45.26341,1,1,7996,3998
1559,44255538,1.914214e-05,0.0001568709,2.34322e-05,-0.2484297,-0.05987827,-9.783691,0,0,45.26341,1,1,7996,3998
1568,44275567,-0.0001514593,0.0002991465,-2.256017e-05,-0.2588733,-0.06113852,-9.787045,0,0,45.26325,1,1,7996,3998
1575,44295583,-0.0002002303,0.0006006976,-9.282423e-05,-0.2587302,-0.05945518,-9.787395,0,0,45.26306,1,1,7996,3998
1583,44315614,-9.390097e-05,0.0006523003,-0.0001700977,-0.2554169,-0.05887052,-9.794971,0,0,45.26289,1,1,7996,3998
1596,44335572,-0.0001375893,0.0005708386,-0.0001164905,-0.2545132,-0.0564592,-9.810337,0,0,45.26308,1,1,7996,3998
1603,44355567,4.276951e-05,0.0005366638,-0.0001277477,-0.2539464,-0.05341722,-9.812394,0,0,45.26328,1,1,7996,3998
1610,44375535,0.0002078604,0.0004667858,-0.0001571573,-0.260227,-0.05253293,-9.8072,0,0,45.26352,1,1,7996,3998
1619,44395522,0.0002739789,0.0001980345,-0.0001150566,-0.2656993,-0.05455847,-9.796324,0,0,45.26411,1,1,7996,3998
1626,44415656,0.0003250351,4.680912e-05,-3.929454e-05,-0.2643409,-0.05020971,-9.800865,0,0,45.26447,1,1,7996,3998
1639,44435571,0.0003507092,-0.0001078142,-1.29385e-05,-0.2628405,-0.04855974,-9.807014,0,0,45.2645,1,1,7996,3998
1646,44455635,0.0003436324,-0.0002729543,0.0001798494,-0.2583802,-0.043012,-9.811348,0,0,45.26443,1,1,7996,3998
1658,44475528,0.0003238124,-0.0002914759,0.0004274129,-0.2520612,-0.04805089,-9.807417,0,0,45.26418,1,1,7996,3998
1665,44495537,0.0002427837,-0.0001835364,0.0005227724,-0.2514426,-0.05199853,-9.801968,0,0,45.26373,1,1,7996,3998
1672,44515628,0.0002247365,-4.36647e-05,0.0004573574,-0.2559277,-0.05577472,-9.797899,0,0,45.26341,1,1,7996,3998
1685,44535446,0.0002380485,-9.200257e-06,0.0001950043,-0.2608023,-0.05654736,-9.800255,0,0,45.26325,1,1,7996,3998
1692,44555584,0.0003156891,0.0001133686,7.523307e-05,-0.2589802,-0.04794092,-9.792803,0,0,45.26306,1,1,7996,3998
1701,44575569,0.0003966105,0.0001138345,0.0001625444,-0.2624545,-0.05121943,-9.792778,0,0,45.26286,1,1,7996,3998
1708,44595542,0.0003715769,0.0001120657,0.0002004138,-0.259877,-0.05166505,-9.801394,0,0,45.26237,1,1,7996,3998
1715,44615582,0.0002866755,-2.03595e-05,-3.210979e-06,-0.253511,-0.04765499,-9.803739,0,0,45.26184,1,1,7996,3998
1728,44635561,7.083445e-06,-0.0001068495,-3.916065e-05,-0.2525534,-0.04894512,-9.804358,0,0,45.26102,1,1,7996,3998
1735,44655584,-0.0002044566,-0.0002098098,-1.62374e-05,-0.2633328,-0.05167141,-9.797993,0,0,45.26027,1,1,7996,3998
1744,44675615,-0.0002534412,-0.0001133254,-7.938484e-05,-0.2625794,-0.05185645,-9.799325,0,0,45.25978,1,1,7996,3998
1751,44695568,-0.0001629013,4.478663e-05,-0.0001017742,-0.260388,-0.05031745,-9.795308,0,0,45.25949,1,1,7996,3998
1758,44715675,-0.0003516651,-9.013416e-06,-0.0001006655,-0.2587568,-0.04614994,-9.791976,0,0,45.2588,1,1,7996,3998
1772,44735574,-0.0005858403,3.477249e-05,8.562156e-05,-0.2577212,-0.05125295,-9.794383,0,0,45.25836,1,1,7996,3998
1779,44755438,-0.000667048,5.337017e-05,0.0001857071,-0.2566762,-0.05215029,-9.796085,0,0,45.25779,1,1,7996,3998
1786,44775570,-0.0006054113,9.863439e-05,0.0003275459,-0.2532142,-0.05205585,-9.794315,0,0,45.25749,1,1,7996,3998
1795,44795578,-0.0004893701,5.170603e-05,0.0004682682,-0.2560388,-0.05497383,-9.80421,0,0,45.2571,1,1,7996,3998
1805,44815597,-0.0003608307,-0.0001392071,0.0005445473,-0.2565074,-0.04974029,-9.79785,0,0,45.25716,1,1,7996,3998
1818,44835587,-0.0001949918,-0.0002751389,0.0005166513,-0.2572542,-0.04804395,-9.806156,0,0,45.25706,1,1,7996,3998
1825,44855562,-0.0001525664,-0.0002094591,0.0005937646,-0.2537834,-0.04765457,-9.800724,0,0,45.25705,1,1,7996,3998
1834,44875602,-0.000117529,-0.0001851949,0.0005498582,-0.2522344,-0.05455596,-9.793349,0,0,45.25717,1,1,7996,3998
1841,44895588,-3.149449e-05,-0.0002497647,0.0005407616,-0.2593899,-0.05803193,-9.796858,0,0,45.25693,1,1,7996,3998
1849,44915602,-9.139186e-05,-0.0003525497,0.0004646605,-0.2667665,-0.05024512,-9.800801,0,0,45.25716,1,1,7996,3998
1862,44935549,-0.0002318928,-0.0002160305,0.0002869683,-0.2587948,-0.04340716,-9.806142,0,0,45.25707,1,1,7996,3998
1869,44955566,-0.000342856,-0.0001006907,0.0002687768,-0.2556303,-0.0460334,-9.802597,0,0,45.2569,1,1,7996,3998
1876,44975562,-0.000481307,4.529274e-05,0.0004622186,-0.2610783,-0.03938295,-9.793491,0,0,45.2569,1,1,7996,3998
1885,44995560,-0.0004395712,7.926208e-05,0.0006202863,-0.2598772,-0.0406569,-9.781122,0,0,45.25725,1,1,7996,3998
1892,45015623,-0.0003310842,1.847511e-05,0.0007780207,-0.2643314,-0.04473149,-9.779305,0,0,45.25693,1,1,7996,3998
1905,45035442,-0.0003534683,-9.190872e-05,0.0007412183,-0.2612309,-0.04934088,-9.780157,0,0,45.25711,1,1,7996,3998
1912,45055579,-0.0002519038,-0.0001874404,0.0006514376,-0.2542974,-0.05285206,-9.785913,0,0,45.25716,1,1,7996,3998
1921,45075611,-0.0001044039,-0.0004144112,0.0003738714,-0.2522295,-0.05928605,-9.799383,0,0,45.25719,1,1,7996,3998
1928,45095580,1.075559e-05,-0.0004357684,-2.258127e-05,-0.2519063,-0.05413195,-9.814074,0,0,45.25674,1,1,7996,3998
1936,45115667,0.0001269614,-0.0003716621,-0.0001814227,-0.2506416,-0.05139538,-9.810343,0,0,45.25674,1,1,7996,3998
1949,45135559,0.0001493676,-0.0004596842,-0.0002313542,-0.2499834,-0.05336948,-9.786606,0,0,45.25654,1,1,7996,3998
1956,45155573,0.0001537377,-0.0004885342,7.657312e-05,-0.259943,-0.04934707,-9.783137,0,0,45.25636,1,1,7996,3998
1963,45175425,2.821671e-05,-0.0002534187,0.0003580305,-0.2655623,-0.05121595,-9.781392,0,0,45.25637,1,1,7996,3998
1972,45195593,-0.0002105375,6.043254e-05,0.0006210686,-0.2640183,-0.05421961,-9.784155,0,0,45.25657,1,1,7996,3998
1979,45215619,-0.0003788403,0.0002156036,0.000562543,-0.260086,-0.05292236,-9.785995,0,0,45.25669,1,1,7996,3998
1992,45235579,-0.0003503278,0.0003619722,0.000399029,-0.2535518,-0.05063671,-9.78867,0,0,45.25669,1,1,7996,3998
1999,45255441,-0.0002616094,0.000453732,0.0002929581,-0.2558141,-0.0498539,-9.80129,0,0,45.25669,1,1,7996,3998
2006,45275564,-0.0002061657,0.0004466593,0.0004578157,-0.2607183,-0.04691124,-9.797073,0,0,45.25669,1,1,7996,3998
2015,45295634,-0.0001029242,0.0003858451,0.0005645707,-0.256602,-0.05134495,-9.792366,0,0,45.25669,1,1,7996,3998
2022,45315712,-6.186918e-05,0.0003721882,0.0007228284,-0.2509919,-0.05456764,-9.790483,0,0,45.25669,1,1,7996,3998
2038,45335727,-7.852158e-05,0.0003338766,0.0007737277,-0.2571511,-0.05658805,-9.794241,0,0,45.25669,1,1,7996,3998
2045,45355615,-0.0001508022,7.517424e-05,0.0005779673,-0.2569242,-0.05567551,-9.786999,0,0,45.25652,1,1,7996,3998
2052,45375590,-0.0002954359,1.027143e-05,0.0005455755,-0.2512786,-0.05158725,-9.786016,0,0,45.25632,1,1,7996,3998
2061,45395544,-0.000447774,2.340139e-05,0.0006406193,-0.2545673,-0.05314974,-9.788826,0,0,45.25645,1,1,7996,3998
2068,45415653,-0.0003921514,0.0001249558,0.0006829926,-0.2593901,-0.0578726,-9.788079,0,0,45.25665,1,1,7996,3998
2081,45435605,-0.0003160042,0.0002560081,0.0006903912,-0.262307,-0.05366401,-9.78837,0,0,45.25702,1,1,7996,3998
2088,45455598,-0.000281486,0.000218252,0.0006958122,-0.2568935,-0.04822002,-9.785249,0,0,45.25772,1,1,7996,3998
2095,45475602,-0.0002729723,0.0001155951,0.0005596771,-0.2535739,-0.04330763,-9.793702,0,0,45.25858,1,1,7996,3998
2104,45495613,-0.0002006354,-6.191583e-06,0.0003932424,-0.2551458,-0.04698617,-9.794404,0,0,45.2595,1,1,7996,3998
2111,45515675,-2.960121e-05,-9.655744e-05,0.0003014712,-0.2643323,-0.056122,-9.790856,0,0,45.26075,1,1,7996,3998
2124,45535559,8.045049e-05,-0.0001064664,0.0002787855,-0.2716171,-0.05475895,-9.792785,0,0,45.26183,1,1,7996,3998
2131,45555681,0.000113337,-7.671096e-06,0.0001680435,-0.2637273,-0.0542476,-9.789682,0,0,45.26267,1,1,7996,3998
2138,45575610,0.0001318895,-3.865336e-05,0.000199988,-0.2571165,-0.05260173,-9.787183,0,0,45.26323,1,1,7996,3998
2147,45595661,7.319404e-05,-0.0001289006,0.0002907345,-0.2566558,-0.05010833,-9.788082,0,0,45.2638,1,1,7996,3998
2154,45615666,-1.956252e-06,1.546164e-08,0.0004062815,-0.2560624,-0.05294494,-9.787252,0,0,45.26419,1,1,7996,3998
2167,45635622,-0.0001628221,3.455061e-05,0.0005728119,-0.2499826,-0.0521346,-9.799276,0,0,45.26448,1,1,7996,3998
2174,45655654,-0.0001398117,4.479867e-05,0.000506717,-0.2495421,-0.05307004,-9.798773,0,0,45.26503,1,1,7996,3998
2181,45675562,-0.0001632364,0.0001609632,0.0002796705,-0.2532905,-0.05308195,-9.798157,0,0,45.26461,1,1,7996,3998
2190,45695642,-0.0002702691,0.0003437779,5.244429e-05,-0.2617699,-0.05044019,-9.792833,0,0,45.2642,1,1,7996,3998
2197,45715669,-0.0003058559,0.0002413099,-0.0001125982,-0.2618635,-0.05455062,-9.795853,0,0,45.26367,1,1,7996,3998
2210,45735622,-0.0002551236,0.0001081005,-0.0002425501,-0.2519684,-0.05210106,-9.796682,0,0,45.26282,1,1,7996,3998
2217,45755659,-0.0002030011,6.528494e-05,-0.0001768828,-0.2522257,-0.04853024,-9.799155,0,0,45.2619,1,1,7996,3998
2224,45775691,-0.0003385753,6.930261e-05,-3.915045e-05,-0.2534764,-0.04805021,-9.802502,0,0,45.26075,1,1,7996,3998
2233,45795643,-0.0003850127,5.540123e-05,-1.714251e-05,-0.2582973,-0.04986865,-9.802365,0,0,45.25954,1,1,7996,3998
2240,45815643,-0.0004335575,-7.643257e-05,-0.0001289236,-0.2544343,-0.05058925,-9.803463,0,0,45.25896,1,1,7996,3998
2256,45835673,-0.0002703931,-0.0003301298,-0.0002069815,-0.2516211,-0.05293351,-9.800707,0,0,45.25873,1,1,7996,3998
2263,45855673,-0.0001535683,-0.000405328,-0.0002423545,-0.2529635,-0.05941964,-9.802082,0,0,45.25856,1,1,7996,3998
2272,45875689,-0.0001526695,-0.0004003723,-0.0001773276,-0.2534193,-0.06303676,-9.797322,0,0,45.25866,1,1,7996,3998
2279,45895694,-0.0001871884,-0.0002442462,2.686481e-05,-0.2496126,-0.05350761,-9.80014,0,0,45.25876,1,1,7996,3998
2286,45915715,-0.0002876416,0.0001913599,-8.885752e-05,-0.2499121,-0.04611881,-9.803357,0,0,45.25886,1,1,7996,3998
2300,45935682,-0.0003290219,0.0004318306,-0.0002340856,-0.2535922,-0.05052681,-9.797837,0,0,45.25887,1,1,7996,3998
2307,45955431,-0.0003171092,0.0006457461,-0.0003359272,-0.2554294,-0.04880944,-9.794069,0,0,45.25877,1,1,7996,3998
2314,45975675,-0.0003758403,0.0006157749,-0.0001421713,-0.2562964,-0.04470624,-9.80191,0,0,45.25867,1,1,7996,3998
2323,45995737,-0.0005120955,0.0004804159,-1.551845e-06,-0.2603427,-0.04193532,-9.814665,0,0,45.25857,1,1,7996,3998
2330,46015687,-0.0005928722,0.0003191154,0.000136986,-0.2583431,-0.04399684,-9.806358,0,0,45.25861,1,1,7996,3998
2343,46035551,-0.0006112908,1.747134e-05,0.0002446141,-0.2613448,-0.04909153,-9.79989,0,0,45.25871,1,1,7996,3998
2350,46055608,-0.0004106497,1.161918e-05,0.0002354428,-0.2619733,-0.04753388,-9.798819,0,0,45.25881,1,1,7996,3998
2359,46075624,-0.0003544975,0.0001472564,0.0001472585,-0.2631798,-0.05059064,-9.796187,0,0,45.25891,1,1,7996,3998
2366,46095623,-0.0002993134,1.098522e-05,5.486714e-06,-0.2608717,-0.04613864,-9.797628,0,0,45.25908,1,1,7996,3998
2374,46115671,-0.0002872729,-0.00017332,-8.34738e-05,-0.2555766,-0.05086703,-9.798509,0,0,45.25985,1,1,7996,3998
2387,46135625,-0.0001586251,-0.0003363106,-6.66986e-05,-0.2456306,-0.04879577,-9.792506,0,0,45.26072,1,1,7996,3998
2394,46155633,0.0001281475,-0.0004293194,3.425426e-05,-0.2507238,-0.0511363,-9.790926,0,0,45.26146,1,1,7996,3998
2401,46175571,0.0002824637,-0.0003364606,0.0001119515,-0.2588165,-0.05349451,-9.783087,0,0,45.26215,1,1,7996,3998
2410,46195625,0.000360741,-0.0001945239,5.948301e-05,-0.2600372,-0.05954778,-9.787535,0,0,45.26284,1,1,7996,3998
2417,46215713,0.000316565,-3.241514e-05,0.0001459962,-0.2615934,-0.05769675,-9.794108,0,0,45.26305,1,1,7996,3998
2430,46235631,0.0001570181,0.0002549534,0.000168386,-0.2574952,-0.05941162,-9.801924,0,0,45.26324,1,1,7996,3998
2437,46255635,3.654005e-05,0.0005170942,0.0001545309,-0.2579693,-0.05825939,-9.807056,0,0,45.26343,1,1,7996,3998
2446,46275578,-0.00012305,0.0006192985,0.0002062889,-0.2558815,-0.06487612,-9.793983,0,0,45.2642,1,1,7996,3998
2453,46295580,-0.0002831642,0.0005386829,0.0003563162,-0.2604978,-0.06177396,-9.791321,0,0,45.26534,1,1,7996,3998
2460,46315627,-0.0004360758,0.0003084272,0.0006196834,-0.259434,-0.05557243,-9.799313,0,0,45.26612,1,1,7996,3998
2473,46335599,-0.0004587281,0.0001300341,0.0006759752,-0.2606069,-0.04692265,-9.802877,0,0,45.26656,1,1,7996,3998
2481,46355595,-0.0005440856,1.894444e-05,0.000603076,-0.2575785,-0.05392978,-9.801462,0,0,45.26709,1,1,7996,3998
2488,46375574,-0.0005015584,1.486072e-05,0.000500284,-0.2519859,-0.05690914,-9.794729,0,0,45.267,1,1,7996,3998
2497,46395621,-0.000558711,6.616006e-05,0.0004737193,-0.2533596,-0.0555792,-9.791978,0,0,45.26718,1,1,7996,3998
2504,46415690,-0.0004956271,-5.388222e-05,0.000422797,-0.2570883,-0.05570379,-9.792358,0,0,45.26716,1,1,7996,3998
2517,46435658,-0.0003786063,-0.0002673182,0.0004686866,-0.2643209,-0.04888297,-9.80655,0,0,45.26707,1,1,7996,3998
2524,46455635,-0.0003976348,-0.000291593,0.0005726997,-0.2634595,-0.04472831,-9.805948,0,0,45.26704,1,1,7996,3998
2533,46475629,-0.000308405,-2.812567e-05,0.0006540987,-0.258898,-0.04745779,-9.801001,0,0,45.26691,1,1,7996,3998
2540,46495600,-0.0002788663,0.0001510949,0.000457144,-0.2581756,-0.04960083,-9.793209,0,0,45.26714,1,1,7996,3998
2547,46515676,-0.0001691574,3.80025e-05,0.000274412,-0.2550571,-0.05758948,-9.793827,0,0,45.26707,1,1,7996,3998
2560,46535654,-0.000205157,1.535542e-05,0.0001016492,-0.2507328,-0.05205062,-9.788777,0,0,45.26708,1,1,7996,3998
2567,46555591,-0.0002316043,-3.343132e-05,2.391143e-05,-0.2529105,-0.046359,-9.795121,0,0,45.26687,1,1,7996,3998
2574,46575583,-0.0002301724,-0.0002241076,3.517996e-05,-0.2555204,-0.04220714,-9.794666,0,0,45.26721,1,1,7996,3998
2583,46595611,-5.825211e-05,-0.0004741346,0.0001198926,-0.2508048,-0.04746541,-9.778319,0,0,45.26685,1,1,7996,3998
2590,46615676,0.0001359331,-0.0007239578,0.0003618283,-0.2519492,-0.05261092,-9.780046,0,0,45.26715,1,1,7996,3998
2603,46635595,0.0002818359,-0.0007985614,0.0007255507,-0.2461362,-0.0545724,-9.788109,0,0,45.26685,1,1,7996,3998
2610,46655686,0.0003684913,-0.0006590954,0.0008451309,-0.254868,-0.04791405,-9.797276,0,0,45.26707,1,1,7996,3998
2619,46675546,0.0003011732,-0.0004416569,0.0007701804,-0.25981,-0.04970425,-9.788943,0,0,45.26702,1,1,7996,3998
2626,46695608,0.0001091863,-0.0003779202,0.0005797381,-0.2569329,-0.04576584,-9.789686,0,0,45.26704,1,1,7996,3998
2633,46715676,-2.939836e-05,-0.0004315561,0.0005806019,-0.26397,-0.04378818,-9.790179,0,0,45.26693,1,1,7996,3998
2646,46735627,-9.570879e-05,-0.000349163,0.0005527483,-0.2590111,-0.04550802,-9.799983,0,0,45.26726,1,1,7996,3998
2653,46755703,-0.0001839924,-0.000134336,0.0004683622,-0.2561813,-0.04836333,-9.798113,0,0,45.26669,1,1,7996,3998
2662,46775649,-0.0003972619,7.337156e-05,0.0003370814,-0.2572947,-0.04449126,-9.79521,0,0,45.26574,1,1,7996,3998
2669,46795622,-0.0005320902,0.000109363,0.0003048637,-0.2641249,-0.04580951,-9.802491,0,0,45.26601,1,1,7996,3998
2676,46815600,-0.0004518802,7.215375e-05,0.0001581262,-0.2565148,-0.05010757,-9.801853,0,0,45.26588,1,1,7996,3998
2689,46835564,-0.0004464808,-2.484472e-05,4.297035e-05,-0.2553019,-0.04885701,-9.800067,0,0,45.26594,1,1,7996,3998
2699,46855617,-0.0003947527,-0.0001145963,1.733539e-05,-0.2540553,-0.05193634,-9.793841,0,0,45.26646,1,1,7996,3998
2708,46875677,-0.0004439514,-0.0001234935,-1.652533e-05,-0.2475581,-0.05281242,-9.795028,0,0,45.26681,1,1,7996,3998
2715,46895607,-0.0004476745,-0.0002223501,6.317702e-05,-0.2514063,-0.05158962,-9.794804,0,0,45.26751,1,1,7996,3998
2722,46915652,-0.0003360251,-0.0003202568,3.937039e-05,-0.2518418,-0.04648311,-9.788268,0,0,45.26805,1,1,7996,3998
2735,46935614,-0.0003586193,-0.0004054429,-9.934804e-05,-0.252151,-0.05278265,-9.781272,0,0,45.2683,1,1,7996,3998
2743,46955561,-0.0003241207,-0.0004350483,-0.0001046346,-0.2532916,-0.05639356,-9.783773,0,0,45.26741,1,1,7996,3998
2750,46975601,-0.0001074319,-0.0004432608,-0.0001897349,-0.2551206,-0.0629437,-9.790403,0,0,45.26655,1,1,7996,3998
2759,46995629,4.295112e-05,-0.0004015467,-0.0001386646,-0.2566848,-0.0662755,-9.795397,0,0,45.26598,1,1,7996,3998
2766,47015653,-7.547731e-05,-0.000252376,3.072112e-05,-0.2590746,-0.0570457,-9.792849,0,0,45.26554,1,1,7996,3998
2779,47035638,-0.000370474,-0.0001709614,8.716256e-05,-0.2593858,-0.04507755,-9.799107,0,0,45.26535,1,1,7996,3998
2786,47055610,-0.0004297248,-8.079886e-05,0.0001165084,-0.2535452,-0.04551704,-9.797099,0,0,45.26522,1,1,7996,3998
2793,47075625,-0.0002832892,-2.389341e-05,0.0002517543,-0.258159,-0.05348236,-9.795748,0,0,45.26525,1,1,7996,3998
2802,47095656,-0.0001404462,5.043975e-05,0.0003000439,-0.2523345,-0.04844073,-9.801205,0,0,45.26545,1,1,7996,3998
2810,47115691,2.36476e-05,-7.842379e-05,0.0004163078,-0.2600704,-0.04892244,-9.805315,0,0,45.26564,1,1,7996,3998
2823,47135621,0.0002263174,-0.0001120811,0.0002901943,-0.2591892,-0.05020103,-9.797457,0,0,45.26656,1,1,7996,3998
2830,47155610,0.0003991577,-8.691292e-05,0.0002141735,-0.2620194,-0.05667885,-9.808444,0,0,45.26762,1,1,7996,3998
2839,47175563,0.0002830448,-0.000111195,0.0001570967,-0.2598559,-0.06027586,-9.811269,0,0,45.26851,1,1,7996,3998
2846,47195591,0.0001783887,-0.0001390359,0.0001037427,-0.2433116,-0.0516708,-9.807136,0,0,45.26946,1,1,7996,3998
2853,47215684,0.0001018914,-0.0001938652,0.0002468833,-0.2462343,-0.05405149,-9.790299,0,0,45.27052,1,1,7996,3998
2866,47235593,0.0001028028,-0.0001652699,0.0001827621,-0.2564754,-0.05337392,-9.789519,0,0,45.27157,1,1,7996,3998
2873,47255579,8.008257e-05,-5.471859e-05,0.000215812,-0.2623855,-0.05243554,-9.798113,0,0,45.27213,1,1,7996,3998
2882,47275594,0.0002102425,-0.0001506312,0.0003205553,-0.2629581,-0.04748566,-9.799421,0,0,45.27271,1,1,7996,3998
2889,47295595,0.0003003364,-0.0001508444,0.0003817547,-0.2582639,-0.04971197,-9.799923,0,0,45.27261,1,1,7996,3998
2896,47315651,0.0001801545,-0.0001259878,0.0003871208,-0.2613422,-0.05333086,-9.799246,0,0,45.27246,1,1,7996,3998
2909,47335622,-5.233878e-05,-0.0001169177,0.0002930101,-0.2547023,-0.05167825,-9.802654,0,0,45.27284,1,1,7996,3998
2916,47355612,-0.0002349074,1.575174e-05,0.0004867433,-0.2514424,-0.05242696,-9.805658,0,0,45.27242,1,1,7996,3998
2926,47375658,-0.0002385027,0.0001298384,0.0006943265,-0.2534226,-0.0569052,-9.792544,0,0,45.27265,1,1,7996,3998
2933,47395617,-0.0002840469,0.0002306396,0.0006514362,-0.2652469,-0.05609779,-9.797866,0,0,45.27261,1,1,7996,3998
2940,47415714,-0.0003106243,0.0001078258,0.0005258018,-0.2680135,-0.05197188,-9.802792,0,0,45.27254,1,1,7996,3998
2953,47435593,-0.000171149,-0.0001983033,0.0003950913,-0.2621207,-0.04925177,-9.804123,0,0,45.27258,1,1,7996,3998
2960,47455548,-0.0001769879,-0.0003362855,0.000204783,-0.2563468,-0.04449617,-9.808149,0,0,45.2728,1,1,7996,3998
2967,47475604,-0.0002704911,-0.0003334149,0.000213575,-0.2524325,-0.05183943,-9.794897,0,0,45.2724,1,1,7996,3998
2976,47495608,-0.0004121051,-0.0002751771,0.0002840214,-0.2509463,-0.05130078,-9.790394,0,0,45.27268,1,1,7996,3998
2983,47515652,-0.0004572424,-0.0001866989,0.000136886,-0.2483088,-0.04648209,-9.787005,0,0,45.27253,1,1,7996,3998
2996,47535654,-0.0003242158,-7.552181e-05,6.180368e-06,-0.2608083,-0.04819761,-9.801168,0,0,45.27252,1,1,7996,3998
3003,47555615,-0.0002176921,3.231221e-05,9.974809e-05,-0.2562952,-0.05774989,-9.805082,0,0,45.27268,1,1,7996,3998
3010,47575611,-2.312542e-05,8.780094e-05,0.0001821953,-0.2610303,-0.06160422,-9.798116,0,0,45.27256,1,1,7996,3998
3019,47595547,0.0001561968,4.68084e-05,0.0002152732,-0.2598069,-0.06378357,-9.7868,0,0,45.27205,1,1,7996,3998
3026,47615666,0.0001800036,0.000138362,0.0003049288,-0.251752,-0.05501574,-9.788668,0,0,45.27181,1,1,7996,3998
